station_code,measure_date,HS,TA_30MIN_MEAN,DW_30MIN_MEAN,rre024i0
JUL2,2020-05-24 12:00:00+00:00,-1.6,1.9,35.4,92
JUL2,2020-05-25 12:00:00+00:00,-1.6,3.9,300.0,0
JUL2,2020-05-26 12:00:00+00:00,-1.3,4.6,323.5,0
JUL2,2020-05-27 12:00:00+00:00,-1.0,7.8,163.9,0
JUL2,2020-05-28 12:00:00+00:00,-1.5,4.6,348.4,0
JUL2,2020-05-29 12:00:00+00:00,-1.5,3.8,295.9,4
JUL2,2020-05-30 12:00:00+00:00,-1.7,3.0,2.4,0
JUL2,2020-05-31 12:00:00+00:00,-1.6,5.3,359.4,0
JUL2,2020-06-01 12:00:00+00:00,-1.9,10.4,123.8,0
JUL2,2020-06-02 12:00:00+00:00,-2.1,9.6,321.6,0
JUL2,2020-06-03 12:00:00+00:00,-0.3,9.7,203.6,8
JUL2,2020-06-04 12:00:00+00:00,-1.0,4.6,197.6,20
JUL2,2020-06-05 12:00:00+00:00,-0.9,3.5,169.0,64
JUL2,2020-06-06 12:00:00+00:00,-1.1,6.3,195.9,0
JUL2,2020-06-07 12:00:00+00:00,-1.1,-0.4,,164
JUL2,2020-06-08 12:00:00+00:00,0.7,2.5,183.7,98
JUL2,2020-06-09 12:00:00+00:00,10.3,1.9,42.9,158
JUL2,2020-06-10 12:00:00+00:00,7.0,1.1,114.2,160
JUL2,2020-06-11 12:00:00+00:00,4.3,5.5,19.1,150
JUL2,2020-06-12 12:00:00+00:00,-1.9,5.6,193.9,26
JUL2,2020-06-13 12:00:00+00:00,-0.7,9.5,209.2,0
JUL2,2020-06-14 12:00:00+00:00,-1.0,3.1,339.0,20
JUL2,2020-06-15 12:00:00+00:00,-0.7,3.9,319.9,2
JUL2,2020-06-16 12:00:00+00:00,-0.7,4.7,184.4,16
JUL2,2020-06-17 12:00:00+00:00,-0.7,5.4,154.9,88
JUL2,2020-06-18 12:00:00+00:00,-0.9,8.0,193.2,22
JUL2,2020-06-19 12:00:00+00:00,-0.8,3.2,336.7,72
JUL2,2020-06-20 12:00:00+00:00,-0.5,5.0,313.2,66
JUL2,2020-06-21 12:00:00+00:00,-0.7,4.8,23.8,14
JUL2,2020-06-22 12:00:00+00:00,-0.7,6.5,325.9,0
JUL2,2020-06-23 12:00:00+00:00,-1.1,12.5,229.4,0
JUL2,2020-06-24 12:00:00+00:00,-1.7,14.2,22.8,0
JUL2,2020-06-25 12:00:00+00:00,-0.6,12.0,200.9,0
JUL2,2020-06-26 12:00:00+00:00,-0.5,11.6,206.0,12
JUL2,2020-06-27 12:00:00+00:00,-1.2,13.1,180.2,8
JUL2,2020-06-28 12:00:00+00:00,-0.6,13.8,202.4,0
JUL2,2020-06-29 12:00:00+00:00,-0.7,8.8,201.6,40
JUL2,2020-06-30 12:00:00+00:00,-0.9,13.3,196.8,2
JUL2,2020-07-01 12:00:00+00:00,-1.0,13.5,197.4,0
JUL2,2020-07-02 12:00:00+00:00,-1.8,14.0,197.7,62
JUL2,2020-07-03 12:00:00+00:00,-1.6,6.9,338.9,70
JUL2,2020-07-04 12:00:00+00:00,-1.8,11.7,206.2,0
JUL2,2020-07-05 12:00:00+00:00,-1.7,14.1,308.9,0
JUL2,2020-07-06 12:00:00+00:00,-1.1,14.3,187.6,0
JUL2,2020-07-07 12:00:00+00:00,-2.0,10.8,356.5,22
JUL2,2020-07-08 12:00:00+00:00,-1.8,15.2,68.3,0
JUL2,2020-07-09 12:00:00+00:00,-2.1,15.5,203.7,0
JUL2,2020-07-10 12:00:00+00:00,-1.7,15.9,204.9,0
JUL2,2020-07-11 12:00:00+00:00,-1.5,6.2,37.9,56
JUL2,2020-07-12 12:00:00+00:00,-1.7,10.5,225.8,0
JUL2,2020-07-13 12:00:00+00:00,-2.0,11.1,346.0,0
JUL2,2020-07-14 12:00:00+00:00,-1.7,9.3,272.0,0
JUL2,2020-07-15 12:00:00+00:00,-1.3,4.6,227.5,10
JUL2,2020-07-16 12:00:00+00:00,-1.3,5.7,147.7,38
JUL2,2020-07-17 12:00:00+00:00,-2.1,7.3,14.2,22
JUL2,2020-07-18 12:00:00+00:00,-1.5,7.9,310.2,0
JUL2,2020-07-19 12:00:00+00:00,-2.1,11.9,292.1,0
JUL2,2020-07-20 12:00:00+00:00,-1.9,14.1,200.9,0
JUL2,2020-07-21 12:00:00+00:00,-1.7,12.7,199.0,0
JUL2,2020-07-22 12:00:00+00:00,-2.2,14.1,108.1,14
JUL2,2020-07-23 12:00:00+00:00,-2.5,13.4,25.4,26
JUL2,2020-07-24 12:00:00+00:00,-1.8,6.4,334.7,42
JUL2,2020-07-25 12:00:00+00:00,-1.9,10.0,46.9,34
JUL2,2020-07-26 12:00:00+00:00,-1.6,12.3,197.3,0
JUL2,2020-07-27 12:00:00+00:00,-1.9,13.6,202.5,0
JUL2,2020-07-28 12:00:00+00:00,-1.3,18.1,193.7,0
JUL2,2020-07-29 12:00:00+00:00,-2.5,17.1,195.2,28
JUL2,2020-07-30 12:00:00+00:00,-1.7,17.2,198.4,0
JUL2,2020-07-31 12:00:00+00:00,-1.8,17.0,348.8,86
JUL2,2020-08-01 12:00:00+00:00,-2.5,18.2,37.9,0
JUL2,2020-08-02 12:00:00+00:00,-1.7,9.4,129.5,14
JUL2,2020-08-03 12:00:00+00:00,-2.3,5.9,143.1,140
JUL2,2020-08-04 12:00:00+00:00,-2.1,1.5,334.4,314
JUL2,2020-08-05 12:00:00+00:00,-2.5,9.3,188.3,68
JUL2,2020-08-06 12:00:00+00:00,-2.9,14.1,175.0,0
JUL2,2020-08-07 12:00:00+00:00,-2.4,15.5,322.0,0
JUL2,2020-08-08 12:00:00+00:00,-2.3,15.5,320.2,0
JUL2,2020-08-09 12:00:00+00:00,-3.6,16.6,215.9,0
JUL2,2020-08-10 12:00:00+00:00,-2.5,16.4,199.3,0
JUL2,2020-08-11 12:00:00+00:00,-2.4,14.7,152.0,34
JUL2,2020-08-12 12:00:00+00:00,-1.9,15.9,202.7,46
JUL2,2020-08-13 12:00:00+00:00,-2.1,13.4,209.7,30
JUL2,2020-08-14 12:00:00+00:00,-1.9,8.2,168.8,50
JUL2,2020-08-15 12:00:00+00:00,-1.7,13.8,187.9,2
JUL2,2020-08-16 12:00:00+00:00,-1.8,11.9,197.6,0
JUL2,2020-08-17 12:00:00+00:00,-2.0,8.6,211.8,78
JUL2,2020-08-18 12:00:00+00:00,-2.2,8.8,313.0,36
JUL2,2020-08-19 12:00:00+00:00,-2.0,11.8,200.4,4
JUL2,2020-08-20 12:00:00+00:00,-1.6,14.7,208.2,4
JUL2,2020-08-21 12:00:00+00:00,-1.9,15.9,202.4,0
JUL2,2020-08-22 12:00:00+00:00,-1.8,15.4,212.9,0
JUL2,2020-08-23 12:00:00+00:00,-2.6,5.8,144.5,22
JUL2,2020-08-24 12:00:00+00:00,-2.0,8.4,199.6,2
JUL2,2020-08-25 12:00:00+00:00,-1.7,11.2,203.4,4
JUL2,2020-08-26 12:00:00+00:00,-3.2,14.7,190.3,0
JUL2,2020-08-27 12:00:00+00:00,-2.7,13.6,201.2,0
JUL2,2020-08-28 12:00:00+00:00,-1.8,8.3,117.6,34
JUL2,2020-08-29 12:00:00+00:00,-1.6,9.0,181.6,510
JUL2,2020-08-30 12:00:00+00:00,-1.3,2.5,49.7,288
JUL2,2020-08-31 12:00:00+00:00,-1.1,1.7,171.7,22
JUL2,2020-09-01 12:00:00+00:00,-1.6,3.7,222.1,72
JUL2,2020-09-02 12:00:00+00:00,-2.2,5.9,300.5,2
JUL2,2020-09-03 12:00:00+00:00,-2.5,7.4,13.7,4
JUL2,2020-09-04 12:00:00+00:00,-2.2,16.2,196.5,0
JUL2,2020-09-05 12:00:00+00:00,-2.1,14.3,192.7,0
JUL2,2020-09-06 12:00:00+00:00,-1.9,10.4,192.9,2
JUL2,2020-09-07 12:00:00+00:00,-1.6,4.8,195.6,136
JUL2,2020-09-08 12:00:00+00:00,-2.0,11.2,201.2,0
JUL2,2020-09-09 12:00:00+00:00,-1.7,13.2,205.1,0
JUL2,2020-09-10 12:00:00+00:00,-2.0,12.7,197.1,0
JUL2,2020-09-11 12:00:00+00:00,-1.4,12.0,203.6,0
JUL2,2020-09-12 12:00:00+00:00,-2.8,13.5,135.2,0
JUL2,2020-09-13 12:00:00+00:00,-2.4,15.3,198.8,0
JUL2,2020-09-14 12:00:00+00:00,-1.9,14.4,202.4,0
JUL2,2020-09-15 12:00:00+00:00,-2.4,14.4,146.4,0
JUL2,2020-09-16 12:00:00+00:00,-2.3,11.6,336.1,0
JUL2,2020-09-17 12:00:00+00:00,-2.2,11.8,182.6,18
JUL2,2020-09-18 12:00:00+00:00,-2.1,12.3,345.4,2
JUL2,2020-09-19 12:00:00+00:00,-1.9,11.6,201.7,0
JUL2,2020-09-20 12:00:00+00:00,-1.9,10.5,205.9,2
JUL2,2020-09-21 12:00:00+00:00,-1.9,8.1,197.7,4
JUL2,2020-09-22 12:00:00+00:00,-1.9,7.4,204.4,4
JUL2,2020-09-23 12:00:00+00:00,-1.6,6.6,160.9,2
JUL2,2020-09-24 12:00:00+00:00,-1.4,6.2,171.3,8
JUL2,2020-09-25 12:00:00+00:00,2.8,-4.5,9.1,216
JUL2,2020-09-26 12:00:00+00:00,-2.4,-5.3,2.5,2
JUL2,2020-09-27 12:00:00+00:00,-3.1,-1.7,215.4,6
JUL2,2020-09-28 12:00:00+00:00,-1.7,-2.9,314.5,14
JUL2,2020-09-29 12:00:00+00:00,-1.4,1.5,182.5,18
JUL2,2020-09-30 12:00:00+00:00,-3.6,6.9,209.3,36
JUL2,2020-10-01 12:00:00+00:00,-2.2,7.0,208.1,0
JUL2,2020-10-02 12:00:00+00:00,-1.3,3.3,158.8,106
JUL2,2020-10-03 12:00:00+00:00,0.4,0.8,131.2,600
JUL2,2020-10-04 12:00:00+00:00,-1.4,-0.8,178.6,28
JUL2,2020-10-05 12:00:00+00:00,15.0,-0.2,221.1,24
JUL2,2020-10-06 12:00:00+00:00,8.2,1.6,357.4,24
JUL2,2020-10-07 12:00:00+00:00,3.9,-0.2,22.5,32
JUL2,2020-10-08 12:00:00+00:00,-1.5,5.0,32.6,16
JUL2,2020-10-09 12:00:00+00:00,-2.2,7.4,149.6,8
JUL2,2020-10-10 12:00:00+00:00,-1.0,1.8,136.9,0
JUL2,2020-10-11 12:00:00+00:00,-1.6,-5.6,319.7,0
JUL2,2020-10-12 12:00:00+00:00,12.6,-6.3,330.9,0
JUL2,2020-10-13 12:00:00+00:00,11.6,-5.9,358.0,0
JUL2,2020-10-14 12:00:00+00:00,5.2,0.4,135.9,6
JUL2,2020-10-15 12:00:00+00:00,12.2,-5.2,131.3,2
JUL2,2020-10-16 12:00:00+00:00,14.0,-2.9,153.4,2
JUL2,2020-10-17 12:00:00+00:00,10.9,-0.6,191.7,8
JUL2,2020-10-18 12:00:00+00:00,7.7,2.1,217.8,14
JUL2,2020-10-19 12:00:00+00:00,9.6,3.7,187.9,12
JUL2,2020-10-20 12:00:00+00:00,10.1,6.6,102.7,2
JUL2,2020-10-21 12:00:00+00:00,8.0,4.9,221.4,0
JUL2,2020-10-22 12:00:00+00:00,7.5,4.0,160.0,0
JUL2,2020-10-23 12:00:00+00:00,0.5,3.5,147.5,54
JUL2,2020-10-24 12:00:00+00:00,0.0,1.1,319.4,56
JUL2,2020-10-25 12:00:00+00:00,-1.0,3.5,198.7,18
JUL2,2020-10-26 12:00:00+00:00,16.3,0.3,137.2,10
JUL2,2020-10-27 12:00:00+00:00,51.1,-5.2,310.5,2
JUL2,2020-10-28 12:00:00+00:00,37.5,3.4,7.8,36
JUL2,2020-10-29 12:00:00+00:00,35.2,-1.1,166.9,28
JUL2,2020-10-30 12:00:00+00:00,28.8,6.2,352.4,26
JUL2,2020-10-31 12:00:00+00:00,28.0,8.7,13.0,10
JUL2,2020-11-01 12:00:00+00:00,28.5,6.5,17.0,0
JUL2,2020-11-02 12:00:00+00:00,20.9,7.3,21.7,0
JUL2,2020-11-03 12:00:00+00:00,14.2,7.6,18.0,0
JUL2,2020-11-04 12:00:00+00:00,15.9,2.9,171.6,6
JUL2,2020-11-05 12:00:00+00:00,11.2,4.6,160.5,0
JUL2,2020-11-06 12:00:00+00:00,14.1,2.9,103.9,0
JUL2,2020-11-07 12:00:00+00:00,11.7,8.6,199.8,0
JUL2,2020-11-08 12:00:00+00:00,13.9,6.1,157.3,0
JUL2,2020-11-09 12:00:00+00:00,12.5,8.2,116.3,0
JUL2,2020-11-10 12:00:00+00:00,14.1,5.5,164.9,0
JUL2,2020-11-11 12:00:00+00:00,14.2,3.0,205.4,0
JUL2,2020-11-12 12:00:00+00:00,12.6,3.1,150.3,0
JUL2,2020-11-13 12:00:00+00:00,14.3,3.1,187.9,0
JUL2,2020-11-14 12:00:00+00:00,14.6,3.5,152.9,0
JUL2,2020-11-15 12:00:00+00:00,14.9,4.8,189.7,0
JUL2,2020-11-16 12:00:00+00:00,19.2,-2.4,349.3,4
JUL2,2020-11-17 12:00:00+00:00,12.9,3.9,117.4,8
JUL2,2020-11-18 12:00:00+00:00,18.5,7.7,136.8,12
JUL2,2020-11-19 12:00:00+00:00,17.0,6.1,148.3,2
JUL2,2020-11-20 12:00:00+00:00,32.0,-7.0,314.0,0
JUL2,2020-11-21 12:00:00+00:00,28.0,-3.1,42.9,0
JUL2,2020-11-22 12:00:00+00:00,25.8,5.4,41.6,0
JUL2,2020-11-23 12:00:00+00:00,27.5,1.6,141.5,0
JUL2,2020-11-24 12:00:00+00:00,27.0,1.9,109.1,0
JUL2,2020-11-25 12:00:00+00:00,26.4,2.7,137.6,0
JUL2,2020-11-26 12:00:00+00:00,25.7,2.6,184.3,0
JUL2,2020-11-27 12:00:00+00:00,26.3,0.6,175.8,0
JUL2,2020-11-28 12:00:00+00:00,27.0,1.6,118.6,0
JUL2,2020-11-29 12:00:00+00:00,25.9,1.1,157.6,0
JUL2,2020-11-30 12:00:00+00:00,25.4,2.8,167.9,0
JUL2,2020-12-01 12:00:00+00:00,28.3,-7.4,143.8,0
JUL2,2020-12-02 12:00:00+00:00,30.3,-8.3,187.4,0
JUL2,2020-12-03 12:00:00+00:00,28.3,-5.1,68.7,0
JUL2,2020-12-04 12:00:00+00:00,36.6,-6.3,169.2,0
JUL2,2020-12-05 12:00:00+00:00,80.0,-6.5,240.7,0
JUL2,2020-12-06 12:00:00+00:00,119.0,-3.5,89.6,0
JUL2,2020-12-07 12:00:00+00:00,137.9,-7.9,,0
JUL2,2020-12-08 12:00:00+00:00,133.0,-6.1,,0
JUL2,2020-12-09 12:00:00+00:00,126.2,-9.2,311.0,0
JUL2,2020-12-10 12:00:00+00:00,118.3,-6.2,30.7,0
JUL2,2020-12-11 12:00:00+00:00,113.0,-7.8,277.4,0
JUL2,2020-12-12 12:00:00+00:00,104.3,-2.8,191.4,0
JUL2,2020-12-13 12:00:00+00:00,102.0,-6.4,4.6,2
JUL2,2020-12-14 12:00:00+00:00,100.4,4.6,353.1,10
JUL2,2020-12-15 12:00:00+00:00,98.6,0.4,81.5,14
JUL2,2020-12-16 12:00:00+00:00,95.6,-1.2,176.8,6
JUL2,2020-12-17 12:00:00+00:00,92.2,-2.2,15.9,2
JUL2,2020-12-18 12:00:00+00:00,89.0,0.2,37.3,0
JUL2,2020-12-19 12:00:00+00:00,90.8,-1.9,178.0,0
JUL2,2020-12-20 12:00:00+00:00,88.2,-0.1,213.9,0
JUL2,2020-12-21 12:00:00+00:00,87.7,-0.0,334.0,0
JUL2,2020-12-22 12:00:00+00:00,88.2,4.4,5.7,8
JUL2,2020-12-23 12:00:00+00:00,87.6,3.7,13.6,2
JUL2,2020-12-24 12:00:00+00:00,86.8,-1.8,198.1,0
JUL2,2020-12-25 12:00:00+00:00,94.5,-10.6,336.4,0
JUL2,2020-12-26 12:00:00+00:00,106.8,-14.6,94.5,0
JUL2,2020-12-27 12:00:00+00:00,102.1,-4.5,251.2,0
JUL2,2020-12-28 12:00:00+00:00,107.7,-8.4,108.4,0
JUL2,2020-12-29 12:00:00+00:00,100.9,-7.8,219.4,0
JUL2,2020-12-30 12:00:00+00:00,95.8,-9.2,21.4,0
JUL2,2020-12-31 12:00:00+00:00,96.7,-8.0,15.5,0
JUL2,2021-01-01 12:00:00+00:00,98.7,-7.4,95.2,0
JUL2,2021-01-02 12:00:00+00:00,99.3,-5.0,121.5,0
JUL2,2021-01-03 12:00:00+00:00,101.0,-7.6,220.5,0
JUL2,2021-01-04 12:00:00+00:00,99.3,-6.7,79.4,0
JUL2,2021-01-05 12:00:00+00:00,98.4,-10.1,262.8,0
JUL2,2021-01-06 12:00:00+00:00,100.9,-11.9,0.0,0
JUL2,2021-01-07 12:00:00+00:00,101.1,-9.4,275.5,0
JUL2,2021-01-08 12:00:00+00:00,99.1,-13.7,2.3,0
JUL2,2021-01-09 12:00:00+00:00,98.9,-9.0,35.7,0
JUL2,2021-01-10 12:00:00+00:00,96.9,-9.3,81.9,0
JUL2,2021-01-11 12:00:00+00:00,97.7,-9.2,59.4,0
JUL2,2021-01-12 12:00:00+00:00,99.2,-7.7,134.7,0
JUL2,2021-01-13 12:00:00+00:00,108.6,-10.0,138.5,0
JUL2,2021-01-14 12:00:00+00:00,124.8,-8.9,142.7,0
JUL2,2021-01-15 12:00:00+00:00,144.2,-6.7,154.5,0
JUL2,2021-01-16 12:00:00+00:00,139.7,-13.4,133.5,0
JUL2,2021-01-17 12:00:00+00:00,135.3,-9.7,107.9,0
JUL2,2021-01-18 12:00:00+00:00,139.8,-11.1,325.1,0
JUL2,2021-01-19 12:00:00+00:00,133.5,-3.1,273.3,0
JUL2,2021-01-20 12:00:00+00:00,128.5,-4.7,56.9,0
JUL2,2021-01-21 12:00:00+00:00,134.5,-4.1,156.8,0
JUL2,2021-01-22 12:00:00+00:00,144.7,-3.8,116.4,0
JUL2,2021-01-23 12:00:00+00:00,155.7,-10.4,359.6,0
JUL2,2021-01-24 12:00:00+00:00,147.0,-12.0,356.5,0
JUL2,2021-01-25 12:00:00+00:00,141.7,-11.0,18.1,0
JUL2,2021-01-26 12:00:00+00:00,140.0,-14.0,341.9,0
JUL2,2021-01-27 12:00:00+00:00,140.5,-6.4,5.4,0
JUL2,2021-01-28 12:00:00+00:00,171.5,-1.5,201.5,0
JUL2,2021-01-29 12:00:00+00:00,167.5,-3.5,357.9,0
JUL2,2021-01-30 12:00:00+00:00,166.8,-2.9,205.6,2
JUL2,2021-01-31 12:00:00+00:00,166.6,-2.6,139.3,0
JUL2,2021-02-01 12:00:00+00:00,164.0,-4.7,212.4,8
JUL2,2021-02-02 12:00:00+00:00,161.6,-1.1,250.1,2
JUL2,2021-02-03 12:00:00+00:00,160.8,-1.8,199.8,8
JUL2,2021-02-04 12:00:00+00:00,158.7,-0.5,30.1,2
JUL2,2021-02-05 12:00:00+00:00,154.8,2.3,349.9,20
JUL2,2021-02-06 12:00:00+00:00,154.1,2.2,195.4,18
JUL2,2021-02-07 12:00:00+00:00,180.6,-1.9,169.3,0
JUL2,2021-02-08 12:00:00+00:00,185.4,-7.4,21.8,0
JUL2,2021-02-09 12:00:00+00:00,179.1,-4.1,236.4,2
JUL2,2021-02-10 12:00:00+00:00,181.5,-4.6,342.2,4
JUL2,2021-02-11 12:00:00+00:00,165.6,-8.9,171.0,0
JUL2,2021-02-12 12:00:00+00:00,169.2,-4.4,30.3,0
JUL2,2021-02-13 12:00:00+00:00,166.6,-11.2,120.5,2
JUL2,2021-02-14 12:00:00+00:00,165.4,-8.7,0.0,0
JUL2,2021-02-15 12:00:00+00:00,164.0,-2.9,166.8,0
JUL2,2021-02-16 12:00:00+00:00,164.1,0.8,36.9,14
JUL2,2021-02-17 12:00:00+00:00,162.4,-2.8,78.5,24
JUL2,2021-02-18 12:00:00+00:00,160.7,-0.5,319.9,4
JUL2,2021-02-19 12:00:00+00:00,159.3,0.3,91.8,2
JUL2,2021-02-20 12:00:00+00:00,159.1,3.8,86.3,6
JUL2,2021-02-21 12:00:00+00:00,157.4,3.3,186.3,2
JUL2,2021-02-22 12:00:00+00:00,156.8,-0.0,118.8,0
JUL2,2021-02-23 12:00:00+00:00,154.1,6.3,59.6,0
JUL2,2021-02-24 12:00:00+00:00,152.8,3.8,77.7,0
JUL2,2021-02-25 12:00:00+00:00,150.7,6.5,209.2,0
JUL2,2021-02-26 12:00:00+00:00,146.9,8.0,191.5,0
JUL2,2021-02-27 12:00:00+00:00,150.6,-3.7,184.1,0
JUL2,2021-02-28 12:00:00+00:00,146.2,2.7,26.2,0
JUL2,2021-03-01 12:00:00+00:00,148.5,-0.3,99.2,0
JUL2,2021-03-02 12:00:00+00:00,146.4,4.2,344.0,0
JUL2,2021-03-03 12:00:00+00:00,145.7,3.1,32.0,0
JUL2,2021-03-04 12:00:00+00:00,142.5,3.7,73.5,0
JUL2,2021-03-05 12:00:00+00:00,146.8,-5.7,105.0,2
JUL2,2021-03-06 12:00:00+00:00,146.7,-4.6,157.9,0
JUL2,2021-03-07 12:00:00+00:00,144.9,-1.6,42.1,0
JUL2,2021-03-08 12:00:00+00:00,142.6,-1.8,164.2,0
JUL2,2021-03-09 12:00:00+00:00,144.5,-2.0,299.0,0
JUL2,2021-03-10 12:00:00+00:00,147.6,-7.7,337.2,0
JUL2,2021-03-11 12:00:00+00:00,145.2,2.5,84.6,0
JUL2,2021-03-12 12:00:00+00:00,144.1,-3.8,96.6,0
JUL2,2021-03-13 12:00:00+00:00,153.1,-3.6,193.5,0
JUL2,2021-03-14 12:00:00+00:00,152.2,-9.8,11.5,0
JUL2,2021-03-15 12:00:00+00:00,161.3,-7.8,102.7,0
JUL2,2021-03-16 12:00:00+00:00,163.9,-10.7,346.7,0
JUL2,2021-03-17 12:00:00+00:00,165.7,-9.3,354.7,0
JUL2,2021-03-18 12:00:00+00:00,165.1,-8.0,139.1,0
JUL2,2021-03-19 12:00:00+00:00,165.4,-9.4,176.8,0
JUL2,2021-03-20 12:00:00+00:00,166.9,-13.1,326.2,6
JUL2,2021-03-21 12:00:00+00:00,164.2,-9.5,323.0,0
JUL2,2021-03-22 12:00:00+00:00,172.0,-9.2,322.4,0
JUL2,2021-03-23 12:00:00+00:00,165.4,-4.3,111.8,6
JUL2,2021-03-24 12:00:00+00:00,165.9,-1.5,295.2,20
JUL2,2021-03-25 12:00:00+00:00,163.4,4.0,213.7,0
JUL2,2021-03-26 12:00:00+00:00,163.5,-0.5,205.5,0
JUL2,2021-03-27 12:00:00+00:00,161.1,1.0,235.7,4
JUL2,2021-03-28 12:00:00+00:00,157.6,2.8,5.9,0
JUL2,2021-03-29 12:00:00+00:00,158.6,4.2,310.9,0
JUL2,2021-03-30 12:00:00+00:00,155.6,7.7,344.8,0
JUL2,2021-03-31 12:00:00+00:00,152.0,6.8,289.6,0
JUL2,2021-04-01 12:00:00+00:00,151.8,5.1,315.5,0
JUL2,2021-04-02 12:00:00+00:00,149.1,4.4,17.9,0
JUL2,2021-04-03 12:00:00+00:00,148.7,-4.1,322.6,0
JUL2,2021-04-04 12:00:00+00:00,147.9,-4.0,309.7,0
JUL2,2021-04-05 12:00:00+00:00,145.4,3.0,48.4,0
JUL2,2021-04-06 12:00:00+00:00,144.8,-11.2,23.4,0
JUL2,2021-04-07 12:00:00+00:00,146.1,-14.1,20.1,0
JUL2,2021-04-08 12:00:00+00:00,143.9,-4.8,32.7,0
JUL2,2021-04-09 12:00:00+00:00,145.9,-3.6,205.1,0
JUL2,2021-04-10 12:00:00+00:00,146.9,-4.5,207.5,0
JUL2,2021-04-11 12:00:00+00:00,147.2,-1.6,204.9,6
JUL2,2021-04-12 12:00:00+00:00,151.4,-8.5,321.2,0
JUL2,2021-04-13 12:00:00+00:00,180.2,-10.2,319.5,0
JUL2,2021-04-14 12:00:00+00:00,171.1,-6.2,204.9,8
JUL2,2021-04-15 12:00:00+00:00,170.7,-6.7,181.8,26
JUL2,2021-04-16 12:00:00+00:00,168.5,-5.8,336.6,12
JUL2,2021-04-17 12:00:00+00:00,165.7,-4.6,290.2,2
JUL2,2021-04-18 12:00:00+00:00,164.8,-3.4,153.1,2
JUL2,2021-04-19 12:00:00+00:00,162.2,-5.6,323.1,0
JUL2,2021-04-20 12:00:00+00:00,162.3,-2.3,288.1,0
JUL2,2021-04-21 12:00:00+00:00,160.8,-0.3,199.6,0
JUL2,2021-04-22 12:00:00+00:00,156.2,3.2,307.9,0
JUL2,2021-04-23 12:00:00+00:00,155.3,1.9,322.4,0
JUL2,2021-04-24 12:00:00+00:00,152.6,5.4,81.0,0
JUL2,2021-04-25 12:00:00+00:00,150.7,3.3,19.5,0
JUL2,2021-04-26 12:00:00+00:00,149.3,1.1,239.5,8
JUL2,2021-04-27 12:00:00+00:00,147.3,1.9,226.2,0
JUL2,2021-04-28 12:00:00+00:00,143.8,0.8,231.9,0
JUL2,2021-04-29 12:00:00+00:00,142.0,1.1,217.9,0
JUL2,2021-04-30 12:00:00+00:00,140.5,1.7,159.3,32
JUL2,2021-05-01 12:00:00+00:00,137.2,1.8,161.9,12
JUL2,2021-05-02 12:00:00+00:00,155.3,-3.9,318.1,16
JUL2,2021-05-03 12:00:00+00:00,146.3,-1.0,30.5,32
JUL2,2021-05-04 12:00:00+00:00,143.8,-0.3,191.3,44
JUL2,2021-05-05 12:00:00+00:00,141.3,0.6,191.2,8
JUL2,2021-05-06 12:00:00+00:00,141.3,0.1,187.6,8
JUL2,2021-05-07 12:00:00+00:00,140.6,-1.4,9.8,8
JUL2,2021-05-08 12:00:00+00:00,139.4,4.5,202.1,2
JUL2,2021-05-09 12:00:00+00:00,135.7,6.5,180.1,0
JUL2,2021-05-10 12:00:00+00:00,127.9,5.1,163.1,2
JUL2,2021-05-11 12:00:00+00:00,122.9,2.1,115.7,226
JUL2,2021-05-12 12:00:00+00:00,127.5,-1.1,154.7,66
JUL2,2021-05-13 12:00:00+00:00,125.0,-0.7,326.2,30
JUL2,2021-05-14 12:00:00+00:00,123.2,1.3,276.4,20
JUL2,2021-05-15 12:00:00+00:00,124.0,-0.6,197.9,6
JUL2,2021-05-16 12:00:00+00:00,120.7,2.6,196.8,0
JUL2,2021-05-17 12:00:00+00:00,118.5,-1.4,11.2,6
JUL2,2021-05-18 12:00:00+00:00,116.3,2.6,179.7,0
JUL2,2021-05-19 12:00:00+00:00,123.4,-1.8,168.1,20
JUL2,2021-05-20 12:00:00+00:00,119.2,-0.6,325.1,14
JUL2,2021-05-21 12:00:00+00:00,117.5,2.2,196.3,0
JUL2,2021-05-22 12:00:00+00:00,117.4,0.7,192.2,22
JUL2,2021-05-23 12:00:00+00:00,126.6,-1.1,168.6,40
JUL2,2021-05-24 12:00:00+00:00,120.1,2.3,131.1,46
JUL2,2021-05-25 12:00:00+00:00,119.4,-1.7,37.7,32
JUL2,2021-05-26 12:00:00+00:00,117.0,2.9,195.2,0
JUL2,2021-05-27 12:00:00+00:00,112.4,2.5,14.1,0
JUL2,2021-05-28 12:00:00+00:00,108.8,7.0,327.1,0
JUL2,2021-05-29 12:00:00+00:00,106.7,3.4,71.2,0
JUL2,2021-05-30 12:00:00+00:00,104.3,3.3,336.9,0
JUL2,2021-05-31 12:00:00+00:00,98.0,6.2,232.5,0
JUL2,2021-06-01 12:00:00+00:00,92.5,7.5,345.3,0
JUL2,2021-06-02 12:00:00+00:00,85.5,4.3,215.7,0
JUL2,2021-06-03 12:00:00+00:00,77.6,8.1,201.2,0
JUL2,2021-06-04 12:00:00+00:00,71.9,8.4,201.3,0
JUL2,2021-06-05 12:00:00+00:00,65.8,5.9,169.3,6
JUL2,2021-06-06 12:00:00+00:00,63.5,4.9,57.7,100
JUL2,2021-06-07 12:00:00+00:00,55.2,7.6,206.2,0
